24.05.2023,1002600008902,AVANTE S.R.L.,Ziarul de Gardă,"Tirex Petrol, una dintre cele mai mari companii petroliere locale, suspendă activitatea celor aproximativ 80 de ...",https://www.zdg.md/stiri/stiri-sociale/tirex-petrol-una-dintre-cele-mai-mari-companii-petroliere-locale-suspenda-activitatea-celor-aproximativ-80-de-benzinarii-detinute/
23.05.2023,1002600008902,AVANTE S.R.L.,Agora.md,"Una dintre cele mai mari companii, în prag de insolvenţă: Tirex-Petrol nu mai vinde carburanţi",https://agora.md/2023/05/23/una-dintre-cele-mai-mari-companii-in-prag-de-insolventa-tirex-petrol-nu-mai-vinde-carburanti
23.05.2023,1002600008902,AVANTE S.R.L.,MoldStreet,Una dintre cele mai mari companii în prag de insolvență: Tirex-Petrol nu mai vinde carburanți - MoldStreet,https://www.mold-street.com/?go=news&amp;n=16143
20.01.2020,1002600008902,AVANTE S.R.L.,MoldStreet,RADIOGRAFIE Cine sunt principalii jucători pe piața produselor petroliere din Republica Moldova - MoldStreet,https://www.mold-street.com/?go=news&amp;n=9907
29.09.2017,1002600008902,AVANTE S.R.L.,moldNova,CFM riscă să fie paralizată din cauza că e obligată să achite aproape un milion de dolari,https://moldnova.eu/ro/cfm-risca-sa-fie-paralizata-din-cauza-ca-e-obligata-sa-achite-aproape-un-milion-de-dolari-22120.html/
07.02.2024,1021600049366,BAUTEX COMPOSITES S.R.L.,MoldStreet,Una dintre cele mai dinamice case de avocatură din România se extinde la Chișinău - MoldStreet,https://www.mold-street.com/?go=news&amp;n=17730
07.02.2024,1021600049366,BAUTEX COMPOSITES S.R.L.,TVR MOLDOVA,"Casa de avocatură ONV LAW deschide un birou la Chişinău şi estimează afaceri cumulate de peste 2,5 mil. euro în 2024",https://www.tvrmoldova.md/article/91bf4cec078b48eb/casa-de-avocatura-onv-law-deschide-un-birou-la-chisinau-si-estimeaza-afaceri-cumulate-de-peste-2-5-mil-euro-in-2024.html
29.12.2022,1021600049366,BAUTEX COMPOSITES S.R.L.,MoldStreet,"Trei cele mai importante proiecte de investiții din Moldova, lansate în anul 2022 - MoldStreet",https://www.mold-street.com/?go=news&amp;n=15291
04.07.2022,1021600049366,BAUTEX COMPOSITES S.R.L.,ZiarulNational.md,"Primărița de Strășeni, Valentina Casian, le arată din deget persoanelor rău intenționate, care ar ponegri Colegiul de ...",https://www.ziarulnational.md/primarita-de-straseni-valentina-casian-dezlantuita-la-adresa-persoanelor-rau-intentionate-care-ar-ponegri-colegiul-de-inginerie-din-localitate-ajunge-sa-va-aratati-ranzele/
04.07.2022,1021600049366,BAUTEX COMPOSITES S.R.L.,Unimedia,Valentina Casian acuză de „ponegrire la comandă” a Colegiului de Inginerie din Strășeni. „Ajunge să economisiț...,https://unimedia.info/ro/news/eb0e1478728d0897/valentina-casian-acuza-de-ponegrire-la-comanda-a-colegiului-de-inginerie-din-straseni-ajunge-sa-economisiti-pe-educatie-ca-vom-pierde-totul.html
12.05.2022,1021600049366,BAUTEX COMPOSITES S.R.L.,TVR MOLDOVA,TVR MOLDOVA,https://tvrmoldova.md/social/la-straseni-va-fi-construita-o-fabrica-pentru-productia-de-tesaturi-si-produse-din-fibra-de-sticla/
02.12.2021,1021600049366,BAUTEX COMPOSITES S.R.L.,Agenţia de presă | IPN,La Strășeni va fi construită o fabrică pentru producția de țesături și produse din fibră de sticlă,https://www.ipn.md/ro/la-straseni-va-fi-construita-o-fabrica-pentru-productia-7966_1086221.html
